Elapsed Time,Core Body Temperature ,Heart Rate 
2014-01-05 7:08,7.946,13.2
2014-01-05 7:12,7.799,16.4
2014-01-05 7:16,7.645,12.6
2014-01-05 7:20,7.525,13.8
2014-01-05 7:24,7.38,11.4
2014-01-05 7:28,7.241,14.6
2014-01-05 7:32,7.184,26.4
2014-01-05 7:36,6.993,11.2
2014-01-05 7:40,6.861,5.2
2014-01-05 7:44,6.725,8.8
2014-01-05 7:48,6.597,11.6
2014-01-05 7:52,6.489,11.2
2014-01-05 7:56,6.366,2.6
2014-01-05 8:00,6.265,9.4
2014-01-05 8:04,6.173,17.2
2014-01-05 8:08,6.072,3.2
2014-01-05 8:12,5.964,9.4
2014-01-05 8:16,5.859,10
2014-01-05 8:20,5.751,7.4
2014-01-05 8:24,5.654,6.2
2014-01-05 8:28,5.55,3
2014-01-05 8:32,5.458,11.6
2014-01-05 8:36,5.366,0.8
2014-01-05 8:40,5.273,4.2
2014-01-05 8:44,5.187,1
2014-01-05 8:48,5.104,1.6
2014-01-05 8:52,5.011,0
2014-01-05 8:56,4.938,10.8
2014-01-05 9:00,4.853,1.2
2014-01-05 9:04,4.779,2.4
2014-01-05 9:08,4.708,8
2014-01-05 9:12,4.613,0
2014-01-05 9:16,4.557,0
2014-01-05 9:20,4.488,2.4
2014-01-05 9:24,4.417,2.4
2014-01-05 9:28,4.345,1
2014-01-05 9:32,4.277,3
2014-01-05 9:36,4.21,6.2
2014-01-05 9:40,4.154,5.4
2014-01-05 9:44,4.106,0.6
2014-01-05 9:48,4.049,0.8
2014-01-05 9:52,4.008,0.8
2014-01-05 9:56,3.943,0.6
2014-01-05 10:00,3.899,1
2014-01-05 10:04,3.842,0.8
2014-01-05 10:08,3.802,1.4
2014-01-05 10:12,3.761,3.8
2014-01-05 10:16,3.709,1
2014-01-05 10:20,3.653,0.8
2014-01-05 10:24,3.604,1.2
2014-01-05 10:28,3.566,1.8
2014-01-05 10:32,3.521,1
2014-01-05 10:36,3.476,0.8
2014-01-05 10:40,3.446,1.6
2014-01-05 10:44,3.4,1.2
2014-01-05 10:48,3.375,3.2
2014-01-05 10:52,3.339,0
2014-01-05 10:56,3.304,3
2014-01-05 11:00,3.271,0.8
2014-01-05 11:04,3.249,4
2014-01-05 11:08,3.215,0
2014-01-05 11:12,3.188,1
2014-01-05 11:16,3.16,1.2
2014-01-05 11:20,3.121,0
2014-01-05 11:24,3.105,5.8
2014-01-05 11:28,3.067,1
2014-01-05 11:32,3.05,2.6
2014-01-05 11:36,3.016,0
2014-01-05 11:40,3.126,0
2014-01-05 11:44,2.98,2.8
2014-01-05 11:48,2.956,2.2
2014-01-05 11:52,2.931,0.8
2014-01-05 11:56,2.921,2.8
2014-01-05 12:00,2.898,1
2014-01-05 12:04,2.873,1
2014-01-05 12:08,2.865,1.6
2014-01-05 12:12,2.852,2.2
2014-01-05 12:16,2.821,0
2014-01-05 12:20,2.814,1.4
2014-01-05 12:24,2.789,1
2014-01-05 12:28,2.769,0
